CustomerID,Gender,Age,AnnualIncome,SpendingScore,TimeSpentInMall,VisitsPerMonth,DistanceFromHome,HasCreditCard,Churn
2357.0,Female,53.0,79123.0,81.0,41.0,7.0,39.41,No,No
2358.0,Male,34.0,122780.0,42.0,,21.0,35.02,,Yes
2359.0,,58.0,50024.0,,275.0,21.0,10.36,No,Yes
2360.0,Male,41.0,69630.0,27.0,46.0,24.0,3.66,No,Yes
,Female,19.0,50734.0,8.0,186.0,,36.34,,No
2362.0,Female,57.0,20515.0,,22.0,28.0,25.6,No,Yes
2363.0,,32.0,130782.0,64.0,192.0,,35.14,Yes,Yes
2364.0,Female,49.0,86727.0,93.0,154.0,28.0,23.89,Yes,Yes
2365.0,Female,56.0,117800.0,20.0,274.0,14.0,,,No
2366.0,Male,23.0,129164.0,,97.0,25.0,14.32,Yes,Yes
2367.0,Female,18.0,66216.0,17.0,55.0,4.0,36.55,No,Yes
2368.0,Male,64.0,91833.0,80.0,128.0,26.0,13.91,Yes,No
2369.0,Male,40.0,78755.0,19.0,28.0,4.0,35.76,Yes,No
2370.0,Female,56.0,47856.0,8.0,229.0,18.0,19.26,Yes,No
2371.0,,34.0,134959.0,38.0,242.0,3.0,38.57,Yes,Yes
2372.0,Female,51.0,93870.0,38.0,103.0,1.0,7.23,No,Yes
,Female,58.0,44162.0,,260.0,17.0,10.33,No,Yes
2374.0,Female,46.0,26008.0,93.0,259.0,,34.33,Yes,Yes
2375.0,,,27987.0,90.0,291.0,16.0,28.06,Yes,No
,,30.0,82532.0,31.0,241.0,5.0,10.27,Yes,Yes
2377.0,Male,23.0,116502.0,44.0,55.0,19.0,,Yes,No
2378.0,Female,23.0,23332.0,60.0,55.0,7.0,13.87,No,Yes
2379.0,Male,37.0,86323.0,76.0,23.0,14.0,21.11,Yes,Yes
,Female,69.0,58990.0,17.0,94.0,2.0,,Yes,Yes
2381.0,Female,20.0,29873.0,79.0,12.0,3.0,,,No
2382.0,Male,34.0,102542.0,73.0,37.0,17.0,24.63,No,
2383.0,Female,66.0,105761.0,39.0,166.0,16.0,14.83,,No
2384.0,Female,29.0,56444.0,42.0,184.0,8.0,38.48,No,No
2385.0,Male,65.0,55340.0,48.0,123.0,18.0,19.76,No,Yes
2386.0,Female,64.0,,12.0,259.0,15.0,,Yes,Yes
2387.0,Female,62.0,25033.0,96.0,68.0,,10.43,Yes,
2388.0,Female,,93324.0,89.0,212.0,27.0,18.91,Yes,Yes
2389.0,Male,34.0,35689.0,18.0,248.0,9.0,0.5,,Yes
,Female,20.0,129756.0,79.0,243.0,6.0,37.96,No,No
2391.0,Female,43.0,107134.0,96.0,104.0,18.0,31.33,Yes,No
2392.0,Female,32.0,123016.0,,150.0,18.0,40.91,No,Yes
2393.0,Female,53.0,115239.0,43.0,122.0,25.0,22.83,Yes,
2394.0,Male,49.0,20066.0,35.0,118.0,26.0,40.01,,Yes
2395.0,Male,49.0,134159.0,98.0,298.0,24.0,32.41,Yes,Yes
,Female,21.0,65246.0,54.0,106.0,14.0,0.28,Yes,No
2397.0,Female,,,,,14.0,12.76,Yes,
2398.0,Male,66.0,100639.0,69.0,53.0,14.0,24.75,Yes,Yes
2399.0,Male,,90152.0,82.0,239.0,25.0,,No,Yes
2400.0,,60.0,131581.0,16.0,117.0,4.0,3.37,No,Yes
2401.0,,69.0,135828.0,8.0,226.0,,35.28,No,
2402.0,,52.0,,89.0,269.0,15.0,27.22,Yes,Yes
2403.0,Male,57.0,58498.0,96.0,205.0,15.0,26.34,Yes,
,Male,31.0,129028.0,90.0,104.0,18.0,14.67,Yes,
2405.0,Male,50.0,31772.0,86.0,65.0,14.0,29.78,No,Yes
2406.0,,31.0,109385.0,31.0,,26.0,1.47,,Yes
2407.0,Female,51.0,69036.0,10.0,240.0,1.0,3.33,No,Yes
2408.0,Male,21.0,,56.0,18.0,10.0,36.72,Yes,Yes
2409.0,Male,41.0,139159.0,76.0,200.0,29.0,16.16,No,
,Female,46.0,32940.0,92.0,209.0,,17.41,,No
,Male,36.0,138027.0,70.0,170.0,10.0,,Yes,No
2412.0,Male,23.0,36932.0,20.0,96.0,,22.34,,No
2413.0,Female,50.0,115305.0,5.0,30.0,27.0,2.69,No,No
2414.0,Male,66.0,76827.0,,85.0,24.0,15.09,No,
,Female,57.0,81431.0,9.0,150.0,2.0,26.4,Yes,Yes
2416.0,Female,36.0,44648.0,58.0,135.0,29.0,23.34,,Yes
2417.0,Female,18.0,132947.0,59.0,260.0,28.0,49.98,No,No
2418.0,Female,22.0,52966.0,93.0,93.0,27.0,19.5,Yes,Yes
2419.0,Male,,47777.0,80.0,57.0,8.0,19.41,Yes,
2420.0,Female,33.0,144661.0,54.0,87.0,1.0,25.23,No,No
2421.0,Male,23.0,52567.0,,39.0,1.0,9.6,Yes,No
2422.0,Male,57.0,135259.0,22.0,294.0,4.0,,No,No
2423.0,Male,,37174.0,64.0,145.0,7.0,28.66,No,
2424.0,Male,65.0,62598.0,8.0,149.0,9.0,9.69,No,No
2425.0,Male,52.0,144711.0,20.0,50.0,16.0,39.69,Yes,No
2426.0,Male,36.0,79199.0,,291.0,5.0,1.81,No,Yes
2427.0,Male,29.0,33798.0,78.0,59.0,2.0,49.13,No,
2428.0,Male,33.0,85364.0,39.0,267.0,28.0,43.27,Yes,No
2429.0,Male,60.0,37558.0,37.0,279.0,23.0,29.02,No,Yes
2430.0,Male,27.0,81084.0,50.0,143.0,11.0,5.65,No,No
2431.0,Female,42.0,64237.0,34.0,243.0,18.0,10.84,No,Yes
2432.0,Female,37.0,85497.0,,137.0,25.0,14.04,Yes,No
2433.0,Female,48.0,20178.0,,113.0,25.0,12.13,No,Yes
2434.0,Male,21.0,136932.0,31.0,263.0,19.0,24.93,Yes,Yes
2435.0,Female,61.0,106006.0,54.0,104.0,13.0,47.23,Yes,Yes
,Female,40.0,37118.0,,226.0,24.0,,No,No
2437.0,Female,19.0,42616.0,34.0,70.0,11.0,33.11,No,No
2438.0,Male,39.0,20798.0,71.0,,20.0,34.46,Yes,No
,Male,68.0,27601.0,62.0,,19.0,43.59,No,Yes
2440.0,Male,54.0,45363.0,23.0,22.0,17.0,1.79,No,Yes
2441.0,Male,25.0,22795.0,46.0,156.0,5.0,,Yes,Yes
2442.0,Female,24.0,117462.0,56.0,249.0,13.0,39.26,No,No
2443.0,Female,31.0,65264.0,7.0,98.0,27.0,40.76,No,Yes
2444.0,Female,20.0,122892.0,89.0,104.0,20.0,46.37,,No
2445.0,Female,67.0,92833.0,61.0,34.0,,35.17,,No
2446.0,Male,,,3.0,281.0,10.0,,Yes,No
2447.0,Male,36.0,,38.0,175.0,8.0,25.33,Yes,No
2448.0,Male,68.0,115865.0,84.0,259.0,24.0,1.71,No,No
,Female,35.0,96646.0,34.0,96.0,,32.38,Yes,Yes
2450.0,Male,69.0,20731.0,,,8.0,27.76,No,Yes
2451.0,,33.0,21129.0,30.0,143.0,19.0,33.38,No,Yes
2452.0,Female,25.0,48022.0,,288.0,6.0,46.51,Yes,
2453.0,Female,50.0,,59.0,135.0,12.0,34.4,Yes,Yes
2454.0,Male,66.0,97506.0,10.0,150.0,,16.09,,Yes
2455.0,Male,29.0,129241.0,99.0,112.0,7.0,10.02,Yes,No
2456.0,Male,28.0,64130.0,84.0,235.0,16.0,42.75,Yes,Yes
2457.0,Male,22.0,,18.0,72.0,9.0,9.8,Yes,
2458.0,Male,44.0,52330.0,,263.0,21.0,8.16,No,No
2459.0,,29.0,88469.0,91.0,189.0,25.0,10.41,No,No
2460.0,Female,34.0,35187.0,59.0,,22.0,25.49,Yes,No
2461.0,Female,23.0,45791.0,62.0,273.0,10.0,6.3,,No
2462.0,Female,50.0,110436.0,59.0,198.0,10.0,46.91,Yes,Yes
2463.0,Male,22.0,90610.0,49.0,17.0,10.0,48.32,Yes,Yes
2464.0,Female,45.0,132341.0,63.0,113.0,20.0,,No,Yes
2465.0,Male,31.0,111962.0,87.0,234.0,29.0,2.05,No,No
2466.0,Male,22.0,59867.0,32.0,43.0,16.0,47.32,Yes,Yes
2467.0,Female,50.0,,10.0,245.0,1.0,49.87,Yes,Yes
,,67.0,20893.0,11.0,237.0,,,Yes,No
2469.0,Male,65.0,119694.0,70.0,197.0,26.0,33.58,No,No
2470.0,Female,58.0,39773.0,62.0,31.0,21.0,35.09,Yes,
,Female,36.0,,47.0,49.0,29.0,6.2,Yes,No
2472.0,Female,39.0,40863.0,34.0,182.0,,43.73,,No
2473.0,Male,22.0,71415.0,17.0,,19.0,3.08,,No
2474.0,Female,,88968.0,54.0,95.0,21.0,15.95,,Yes
,Female,47.0,120675.0,76.0,142.0,21.0,49.56,Yes,No
2476.0,Male,64.0,80430.0,,22.0,17.0,21.17,Yes,No
,,56.0,139000.0,40.0,37.0,14.0,6.64,No,No
2478.0,Female,21.0,21515.0,19.0,93.0,8.0,48.47,Yes,
2479.0,Female,50.0,117206.0,67.0,289.0,21.0,49.21,,No
,Male,30.0,134210.0,82.0,272.0,21.0,9.43,No,Yes
2481.0,Male,37.0,124630.0,53.0,,9.0,43.25,,Yes
2482.0,Male,,34605.0,64.0,,8.0,19.58,Yes,No
2483.0,Male,32.0,76240.0,83.0,235.0,13.0,19.13,No,No
2484.0,Female,40.0,25586.0,47.0,179.0,17.0,13.21,,Yes
2485.0,,31.0,121221.0,6.0,95.0,19.0,2.33,Yes,Yes
2486.0,Male,40.0,140419.0,16.0,142.0,28.0,13.47,Yes,No
2487.0,Female,36.0,142374.0,72.0,187.0,7.0,2.78,Yes,No
2488.0,Female,46.0,134205.0,18.0,,17.0,46.23,,Yes
2489.0,Female,37.0,51186.0,52.0,24.0,1.0,33.12,Yes,No
2490.0,Male,46.0,46928.0,48.0,232.0,5.0,44.34,Yes,No
2491.0,Male,,118264.0,43.0,210.0,25.0,35.89,No,
2492.0,,35.0,103087.0,39.0,116.0,6.0,6.65,No,Yes
2493.0,,27.0,142990.0,49.0,259.0,26.0,47.04,No,Yes
2494.0,Female,58.0,107029.0,12.0,98.0,2.0,45.0,Yes,Yes
2495.0,Male,,40711.0,10.0,134.0,27.0,17.47,Yes,
2496.0,Female,43.0,74962.0,71.0,122.0,25.0,5.67,Yes,No
2497.0,Female,46.0,40039.0,55.0,146.0,16.0,35.24,Yes,
2498.0,Female,27.0,56561.0,1.0,256.0,22.0,36.45,Yes,
2499.0,Male,34.0,95483.0,49.0,175.0,5.0,44.85,No,Yes
2500.0,Female,19.0,117871.0,36.0,159.0,5.0,2.73,Yes,Yes
2501.0,Female,23.0,101395.0,21.0,77.0,12.0,,No,No
2502.0,Male,22.0,108658.0,,,3.0,29.95,,No
2503.0,Male,45.0,21577.0,24.0,280.0,16.0,30.99,,No
,Female,58.0,127792.0,55.0,29.0,6.0,1.78,No,Yes
2505.0,,22.0,48350.0,25.0,298.0,15.0,,No,
2506.0,Male,35.0,136908.0,7.0,,15.0,29.25,No,Yes
2507.0,Male,43.0,127468.0,,261.0,,36.92,No,
2508.0,Female,37.0,53798.0,93.0,86.0,16.0,15.88,No,No
,Female,58.0,117434.0,94.0,144.0,20.0,24.25,,No
2510.0,Female,66.0,,71.0,182.0,13.0,40.72,Yes,
2511.0,Female,44.0,30785.0,97.0,210.0,12.0,47.7,Yes,No
2512.0,,66.0,92227.0,71.0,226.0,10.0,,No,Yes
2513.0,,29.0,138680.0,24.0,217.0,14.0,12.73,Yes,No
2514.0,,24.0,81957.0,,83.0,2.0,47.0,Yes,No
2515.0,Male,,85431.0,73.0,20.0,29.0,19.86,No,
2516.0,Female,27.0,37297.0,12.0,296.0,3.0,35.95,Yes,Yes
,,51.0,91894.0,35.0,265.0,9.0,30.65,,No
2518.0,Female,42.0,136869.0,63.0,21.0,,14.35,Yes,Yes
2519.0,Female,52.0,83772.0,68.0,87.0,11.0,32.71,No,Yes
2520.0,,33.0,39581.0,92.0,181.0,25.0,32.81,Yes,Yes
2521.0,Male,19.0,75192.0,57.0,,22.0,29.66,No,Yes
2522.0,Female,41.0,21462.0,13.0,282.0,10.0,5.07,Yes,Yes
2523.0,Female,,148848.0,23.0,188.0,26.0,49.76,Yes,No
2524.0,Female,55.0,84173.0,83.0,73.0,,20.08,Yes,No
2525.0,Male,39.0,35511.0,,141.0,9.0,,No,No
2526.0,Female,43.0,96106.0,88.0,281.0,,44.3,No,No
2527.0,Male,60.0,68665.0,80.0,118.0,27.0,21.22,Yes,
2528.0,Male,56.0,64414.0,97.0,282.0,21.0,38.72,Yes,No
2529.0,Female,44.0,101010.0,12.0,177.0,10.0,48.59,No,Yes
2530.0,Male,,92573.0,34.0,189.0,22.0,18.01,,
2531.0,Female,64.0,113665.0,71.0,67.0,29.0,20.32,Yes,No
2532.0,Female,55.0,127803.0,75.0,88.0,9.0,45.29,No,Yes
2533.0,Female,37.0,139682.0,31.0,70.0,29.0,8.07,No,No
2534.0,Female,44.0,33386.0,,130.0,5.0,1.53,Yes,No
2535.0,Female,58.0,144069.0,62.0,216.0,8.0,45.45,,No
2536.0,,37.0,,13.0,43.0,11.0,41.1,Yes,No
2537.0,Male,61.0,26221.0,31.0,79.0,1.0,48.63,,No
2538.0,,36.0,43474.0,,,21.0,3.01,No,No
2539.0,Female,37.0,126073.0,15.0,29.0,10.0,7.89,Yes,No
2540.0,Male,52.0,135375.0,,78.0,1.0,5.36,No,Yes
2541.0,Male,64.0,132660.0,75.0,,26.0,34.2,No,No
2542.0,Male,19.0,41045.0,34.0,,22.0,,Yes,No
,Male,47.0,111319.0,68.0,111.0,7.0,18.03,No,No
2544.0,Female,51.0,136582.0,75.0,,28.0,2.97,Yes,No
,Female,39.0,125693.0,29.0,,,32.02,No,No
2546.0,Male,20.0,24922.0,66.0,66.0,,28.55,Yes,No
2547.0,Female,23.0,131943.0,16.0,92.0,17.0,5.73,No,
2548.0,Male,32.0,42706.0,39.0,278.0,22.0,45.45,Yes,No
2549.0,Female,,62771.0,77.0,196.0,26.0,10.03,Yes,No
2550.0,Male,27.0,,37.0,15.0,21.0,,No,Yes
2551.0,Female,,118015.0,81.0,119.0,,44.27,Yes,Yes
2552.0,Male,50.0,72949.0,21.0,147.0,16.0,29.02,Yes,No
2553.0,Male,49.0,,44.0,,11.0,12.42,,No
2554.0,,65.0,115558.0,19.0,60.0,10.0,,Yes,
2555.0,Male,,35240.0,71.0,,15.0,44.3,Yes,Yes
2556.0,Female,58.0,111756.0,8.0,77.0,7.0,14.98,Yes,Yes
2557.0,Female,53.0,122272.0,77.0,93.0,23.0,37.33,No,No
2558.0,,19.0,22716.0,66.0,,2.0,49.51,No,No
2559.0,Female,46.0,,41.0,228.0,,49.99,No,Yes
,Female,,131815.0,75.0,66.0,,26.72,No,Yes
2561.0,,18.0,103255.0,88.0,235.0,12.0,41.35,,Yes
2562.0,Female,36.0,93717.0,70.0,205.0,16.0,49.51,Yes,Yes
2563.0,Female,43.0,131299.0,61.0,257.0,,18.8,No,No
2564.0,Male,,64066.0,26.0,175.0,3.0,12.7,Yes,Yes
2565.0,Female,27.0,135066.0,71.0,71.0,2.0,5.8,,Yes
2566.0,Female,,81826.0,83.0,272.0,20.0,7.13,Yes,No
2567.0,Female,,40213.0,70.0,121.0,5.0,42.69,Yes,
2568.0,Female,68.0,91916.0,29.0,262.0,11.0,29.48,No,No
2569.0,Female,65.0,86151.0,66.0,208.0,26.0,43.7,Yes,Yes
2570.0,,38.0,148518.0,19.0,187.0,,39.49,No,No
2571.0,Female,39.0,137018.0,68.0,35.0,3.0,33.72,No,Yes
2572.0,Male,53.0,149024.0,58.0,255.0,3.0,30.5,No,
2573.0,,51.0,70906.0,70.0,28.0,22.0,2.51,Yes,No
2574.0,Male,47.0,20463.0,,274.0,5.0,43.63,Yes,Yes
2575.0,Male,42.0,51973.0,37.0,29.0,22.0,20.95,,No
2576.0,Female,62.0,94694.0,61.0,,23.0,28.03,Yes,No
2577.0,Male,45.0,40651.0,92.0,,11.0,1.2,No,Yes
2578.0,Male,18.0,88694.0,30.0,255.0,3.0,46.81,No,No
2579.0,Female,66.0,40008.0,71.0,90.0,13.0,45.15,Yes,No
2580.0,Female,62.0,131738.0,73.0,159.0,21.0,,No,Yes
2581.0,Female,21.0,90474.0,25.0,19.0,8.0,28.91,,
2582.0,Male,24.0,,97.0,233.0,20.0,35.28,Yes,No
2583.0,Female,66.0,107924.0,65.0,273.0,10.0,13.31,,
2584.0,Female,26.0,94417.0,6.0,158.0,2.0,11.17,No,No
2585.0,Male,53.0,145502.0,18.0,287.0,4.0,33.73,No,No
2586.0,Female,36.0,91139.0,10.0,283.0,18.0,5.31,Yes,No
2587.0,Female,18.0,54980.0,92.0,203.0,19.0,22.76,,Yes
2588.0,Female,27.0,42504.0,11.0,181.0,4.0,24.69,No,No
2589.0,Female,53.0,74970.0,97.0,274.0,20.0,19.13,Yes,Yes
2590.0,Male,26.0,36766.0,65.0,35.0,26.0,9.34,Yes,Yes
2591.0,Female,62.0,136944.0,77.0,35.0,9.0,17.83,No,Yes
2592.0,Female,63.0,113922.0,84.0,43.0,,16.94,No,Yes
2593.0,Male,59.0,31695.0,65.0,273.0,26.0,25.01,No,No
2594.0,Female,49.0,37796.0,52.0,147.0,6.0,33.77,Yes,No
2595.0,Male,49.0,62543.0,67.0,,25.0,48.41,No,
2596.0,Female,23.0,34559.0,82.0,251.0,4.0,7.29,No,Yes
2597.0,Male,65.0,124450.0,78.0,63.0,9.0,43.66,No,Yes
2598.0,Male,55.0,53139.0,31.0,177.0,,14.28,No,No
2599.0,Male,34.0,140494.0,91.0,,13.0,29.61,No,
2600.0,,27.0,123869.0,17.0,152.0,9.0,27.38,No,No
2601.0,Female,67.0,28802.0,55.0,90.0,,27.89,,Yes
2602.0,Male,44.0,93843.0,93.0,254.0,21.0,,Yes,Yes
2603.0,Female,,60205.0,36.0,71.0,19.0,19.15,No,Yes
2604.0,Male,52.0,,26.0,55.0,14.0,16.02,,Yes
,Male,69.0,54159.0,53.0,96.0,,42.66,,
2606.0,Male,38.0,31516.0,17.0,108.0,15.0,11.08,,Yes
2607.0,,42.0,70492.0,86.0,62.0,3.0,9.09,Yes,Yes
2608.0,Male,45.0,49086.0,,201.0,5.0,0.88,No,No
2609.0,Female,64.0,133758.0,2.0,89.0,21.0,,Yes,No
2610.0,Female,32.0,50480.0,86.0,25.0,18.0,25.97,No,Yes
,Female,,72091.0,5.0,203.0,14.0,,Yes,Yes
2612.0,Female,46.0,148023.0,4.0,150.0,16.0,12.8,No,No
2613.0,Female,26.0,130195.0,36.0,117.0,14.0,3.71,,Yes
2614.0,Female,44.0,67766.0,6.0,274.0,9.0,37.26,,
2615.0,Female,,58737.0,21.0,299.0,15.0,37.92,Yes,No
2616.0,Female,36.0,29265.0,77.0,218.0,7.0,49.89,,No
2617.0,Female,45.0,134165.0,89.0,174.0,14.0,45.01,Yes,No
2618.0,,34.0,139501.0,26.0,161.0,6.0,46.31,No,No
2619.0,Male,60.0,138257.0,55.0,299.0,21.0,39.93,Yes,Yes
2620.0,Male,58.0,,39.0,277.0,15.0,30.81,No,Yes
2621.0,Male,59.0,121454.0,,160.0,20.0,6.51,,No
2622.0,Male,67.0,111717.0,33.0,,8.0,31.15,No,Yes
2623.0,Female,37.0,35386.0,14.0,264.0,2.0,2.89,Yes,No
2624.0,Female,62.0,124718.0,56.0,150.0,8.0,44.28,No,Yes
2625.0,Female,57.0,57425.0,81.0,105.0,,24.14,Yes,
,Female,56.0,141635.0,21.0,236.0,26.0,34.9,No,Yes
2627.0,Female,66.0,63254.0,46.0,202.0,17.0,2.71,Yes,
2628.0,Female,40.0,,16.0,,19.0,26.76,Yes,Yes
2629.0,Female,64.0,138350.0,16.0,14.0,5.0,,No,Yes
2630.0,Male,49.0,,84.0,252.0,22.0,14.32,Yes,Yes
2631.0,Male,69.0,106717.0,29.0,30.0,20.0,19.54,,Yes
2632.0,Male,64.0,67662.0,92.0,161.0,16.0,0.13,No,No
2633.0,,,,8.0,,7.0,23.39,No,No
2634.0,Female,63.0,123784.0,88.0,133.0,7.0,24.38,No,Yes
,Female,22.0,126337.0,3.0,155.0,18.0,43.17,No,
2636.0,Female,60.0,119287.0,89.0,,18.0,22.48,Yes,Yes
2637.0,Male,65.0,107527.0,19.0,161.0,2.0,,Yes,
2638.0,Female,51.0,126847.0,97.0,,15.0,49.74,Yes,Yes
2639.0,Female,57.0,95452.0,66.0,,14.0,28.6,No,Yes
2640.0,Female,28.0,30143.0,79.0,197.0,18.0,23.68,,No
2641.0,Male,67.0,111391.0,,66.0,29.0,24.85,Yes,No
2642.0,Female,20.0,35581.0,74.0,260.0,9.0,40.48,No,No
2643.0,,50.0,87443.0,82.0,159.0,14.0,17.1,,Yes
,Male,28.0,49424.0,22.0,171.0,5.0,19.52,Yes,No
2645.0,Male,33.0,108844.0,46.0,129.0,11.0,37.82,No,Yes
,Male,35.0,61984.0,91.0,79.0,8.0,3.74,Yes,No
2647.0,Female,47.0,,13.0,108.0,5.0,43.27,No,Yes
2648.0,Male,,132061.0,33.0,176.0,29.0,,No,Yes
2649.0,Male,27.0,122478.0,,160.0,11.0,29.11,Yes,
2650.0,Female,35.0,82699.0,90.0,11.0,5.0,37.9,Yes,No
2651.0,Female,55.0,46957.0,77.0,161.0,17.0,13.38,,Yes
2652.0,Male,36.0,45464.0,27.0,74.0,22.0,44.53,No,Yes
2653.0,Female,53.0,134012.0,78.0,78.0,4.0,48.96,No,Yes
2654.0,Male,,43649.0,24.0,130.0,,24.76,Yes,No
2655.0,Male,63.0,62065.0,67.0,118.0,19.0,46.85,,Yes
2656.0,,20.0,112661.0,63.0,256.0,22.0,0.16,No,Yes
2657.0,,27.0,54758.0,94.0,102.0,2.0,44.72,Yes,Yes
2658.0,Female,,25596.0,99.0,277.0,,15.62,Yes,Yes
2659.0,Male,18.0,36374.0,48.0,112.0,17.0,15.64,No,No
2660.0,Female,44.0,138686.0,63.0,,12.0,,,Yes
2661.0,Female,,23775.0,78.0,71.0,,15.92,Yes,No
2662.0,Female,25.0,47388.0,12.0,145.0,24.0,,Yes,No
2663.0,Female,68.0,143800.0,28.0,64.0,17.0,45.3,Yes,Yes
2664.0,,,41029.0,44.0,117.0,10.0,44.96,No,No
2665.0,Female,59.0,103981.0,93.0,267.0,28.0,5.2,No,
2666.0,Male,34.0,73639.0,43.0,262.0,25.0,7.23,No,No
2667.0,Female,26.0,134010.0,17.0,231.0,18.0,43.11,No,Yes
2668.0,,,34645.0,40.0,176.0,19.0,20.01,Yes,
2669.0,,,51105.0,49.0,,18.0,8.55,Yes,No
2670.0,,42.0,33668.0,85.0,175.0,13.0,25.58,Yes,Yes
2671.0,Male,56.0,147949.0,57.0,214.0,14.0,20.89,,Yes
2672.0,Female,66.0,35960.0,87.0,276.0,24.0,11.04,No,No
2673.0,Female,45.0,146519.0,84.0,147.0,16.0,36.07,Yes,No
2674.0,Male,50.0,31357.0,64.0,257.0,18.0,31.6,Yes,No
2675.0,Male,54.0,84604.0,,64.0,,5.07,No,Yes
2676.0,Male,26.0,122739.0,57.0,218.0,18.0,,No,No
,Male,,,98.0,26.0,16.0,27.97,No,Yes
2678.0,Female,38.0,35804.0,74.0,77.0,,12.59,Yes,No
2679.0,Male,19.0,147732.0,74.0,,7.0,10.39,No,No
2680.0,Male,,135733.0,,197.0,12.0,6.88,Yes,Yes
2681.0,Male,55.0,,,147.0,,21.29,Yes,No
2682.0,Male,57.0,48132.0,,183.0,10.0,6.86,No,Yes
2683.0,Female,53.0,27951.0,43.0,106.0,5.0,20.85,,No
,Male,67.0,26449.0,23.0,180.0,21.0,7.52,No,Yes
2685.0,Female,60.0,39065.0,27.0,,3.0,32.87,Yes,
2686.0,Male,54.0,121503.0,58.0,,19.0,39.28,Yes,No
2687.0,Male,32.0,,37.0,251.0,13.0,27.52,Yes,Yes
2688.0,Female,45.0,29130.0,6.0,294.0,12.0,34.03,No,No
2689.0,Male,35.0,109360.0,65.0,36.0,3.0,46.93,Yes,
2690.0,,51.0,82287.0,6.0,69.0,6.0,,Yes,Yes
2691.0,Female,39.0,126937.0,,211.0,14.0,18.27,Yes,Yes
2692.0,Male,28.0,71702.0,22.0,259.0,4.0,22.53,Yes,No
2693.0,Female,30.0,56993.0,88.0,78.0,13.0,43.04,No,Yes
2694.0,,21.0,51875.0,25.0,30.0,19.0,6.62,Yes,Yes
2695.0,Female,39.0,135284.0,79.0,,18.0,16.35,No,Yes
2696.0,Female,,26054.0,,111.0,29.0,28.91,No,No
,Female,60.0,119809.0,72.0,,3.0,33.85,Yes,No
2698.0,,41.0,127357.0,,238.0,20.0,38.2,Yes,Yes
,Female,21.0,,88.0,134.0,6.0,15.98,No,Yes
2700.0,Female,45.0,96368.0,,267.0,16.0,,,
2701.0,Male,32.0,49670.0,70.0,245.0,20.0,47.75,No,
2702.0,Male,18.0,69112.0,99.0,171.0,24.0,3.91,Yes,Yes
2703.0,Female,20.0,108388.0,,51.0,3.0,4.88,Yes,
2704.0,Male,,,60.0,285.0,12.0,24.8,No,Yes
2705.0,Female,55.0,48307.0,46.0,77.0,19.0,40.98,,Yes
2706.0,Female,67.0,133087.0,36.0,182.0,19.0,38.75,No,Yes
2707.0,Male,18.0,87087.0,58.0,134.0,,,No,No
2708.0,Female,55.0,67922.0,76.0,,4.0,7.17,,Yes
2709.0,Female,55.0,83080.0,38.0,56.0,1.0,18.85,No,Yes
2710.0,Female,,113348.0,11.0,270.0,2.0,14.18,Yes,No
2711.0,Female,,99335.0,12.0,226.0,13.0,43.06,Yes,No
2712.0,Male,46.0,,42.0,133.0,26.0,,Yes,No
2713.0,Female,22.0,125156.0,39.0,171.0,29.0,1.44,No,No
2714.0,Female,66.0,86985.0,71.0,210.0,13.0,35.43,Yes,
2715.0,Female,27.0,140641.0,11.0,284.0,2.0,19.5,Yes,No
2716.0,Male,45.0,77608.0,36.0,215.0,19.0,26.6,No,Yes
2717.0,Female,38.0,109962.0,52.0,49.0,22.0,44.7,No,No
2718.0,Male,67.0,120963.0,31.0,282.0,24.0,12.91,No,No
2719.0,Male,24.0,60277.0,33.0,197.0,16.0,12.09,No,No
2720.0,,20.0,,13.0,102.0,12.0,13.23,Yes,Yes
2721.0,Female,62.0,109813.0,18.0,51.0,1.0,16.97,Yes,No
2722.0,Male,64.0,76597.0,41.0,116.0,9.0,5.46,Yes,No
2723.0,Female,37.0,121025.0,58.0,74.0,17.0,34.89,Yes,
2724.0,Male,,144342.0,56.0,144.0,10.0,10.45,No,
2725.0,Male,52.0,,24.0,33.0,18.0,46.31,,
2726.0,Female,21.0,29637.0,73.0,37.0,19.0,10.86,Yes,No
2727.0,Female,22.0,63258.0,31.0,71.0,,12.86,,Yes
2728.0,Male,18.0,55693.0,55.0,282.0,25.0,14.92,No,
2729.0,Male,21.0,29824.0,10.0,238.0,19.0,,No,Yes
2730.0,Male,29.0,149553.0,60.0,29.0,24.0,21.44,No,No
2731.0,,44.0,46950.0,,12.0,15.0,40.98,,Yes
,Female,59.0,,15.0,227.0,9.0,39.26,Yes,No
2733.0,Female,40.0,147870.0,,145.0,10.0,,Yes,Yes
2734.0,Female,42.0,124544.0,43.0,12.0,23.0,37.85,No,Yes
2735.0,Female,38.0,135200.0,,202.0,20.0,2.69,No,No
2736.0,Female,69.0,20215.0,70.0,,20.0,41.88,,No
2737.0,,41.0,,67.0,127.0,4.0,46.91,Yes,Yes
2738.0,Female,42.0,31523.0,56.0,163.0,6.0,49.69,No,No
2739.0,Female,62.0,95900.0,,218.0,4.0,6.35,No,No
2740.0,Female,63.0,88689.0,75.0,43.0,5.0,30.7,No,No
2741.0,,49.0,43834.0,15.0,146.0,9.0,10.05,Yes,No
,,49.0,54474.0,92.0,129.0,12.0,13.2,No,Yes
2743.0,Male,22.0,63066.0,10.0,124.0,23.0,37.3,No,No
